Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Male,36,No,Yes,0,1,63,No Offer,No,0.0,No,Yes,Cable,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.0,3707.6,0.0,0,0.0,3,7,58.85079365079365,5639
Female,73,Yes,Yes,0,1,1,No Offer,Yes,37.3,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,1,1,69.25,4568
Female,45,No,Yes,0,1,59,No Offer,Yes,20.78,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,93.35,5386.5,36.07,0,1226.02,3,4,91.29661016949153,4814
Male,79,Yes,Yes,0,1,30,Offer C,Yes,48.02,Yes,Yes,Fiber Optic,24,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,2917.65,0.0,0,1440.6,5,4,97.25500000000001,4828
Male,37,No,No,0,0,12,Offer D,Yes,2.29,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.0,316.2,0.0,0,27.48,4,0,26.349999999999998,4408
Male,56,No,No,0,0,65,No Offer,Yes,4.9,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,1654.75,41.74,0,318.5,5,0,25.45769230769231,5707
Male,65,Yes,No,0,0,15,Offer D,Yes,29.11,No,Yes,Fiber Optic,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,1074.3,0.0,0,436.65,1,2,71.61999999999999,4616
Female,21,No,Yes,0,2,25,No Offer,Yes,10.49,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,507.9,0.0,0,262.25,3,0,20.316,4129
Female,31,No,No,0,0,2,Offer E,Yes,37.76,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.0,153.05,0.0,0,75.52,3,1,76.525,2928
Male,65,Yes,No,0,0,14,No Offer,Yes,37.62,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,3,4,90.95,3502
Female,34,No,No,0,0,23,Offer D,Yes,10.41,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.65,478.1,0.0,0,239.43,3,0,20.786956521739132,5916
Male,23,No,No,0,0,26,No Offer,Yes,38.04,Yes,Yes,DSL,73,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,61.55,1581.95,0.0,0,989.04,3,3,60.84423076923077,5156
Male,45,No,No,0,0,1,No Offer,Yes,45.28,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,44.6,44.6,0.0,0,45.28,4,1,44.6,4864
Female,55,No,Yes,0,1,1,Offer E,Yes,28.04,No,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,78.8,0.0,0,28.04,3,2,78.8,5075
Female,57,No,No,0,0,4,Offer E,Yes,38.96,No,Yes,DSL,10,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.5,227.35,0.0,0,155.84,4,2,56.8375,2328
Female,46,No,Yes,0,10,44,Offer B,Yes,32.72,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.1,4060.55,0.0,0,1439.68,3,5,92.28522727272728,2221
Female,49,No,No,0,0,68,Offer A,Yes,2.83,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,1386.9,0.0,0,192.44,4,0,20.39558823529412,5740
Male,50,No,No,0,0,1,Offer E,Yes,16.36,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0,16.36,5,0,19.3,5626
Male,23,No,Yes,0,5,70,Offer A,Yes,45.24,Yes,Yes,Fiber Optic,42,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.7,6858.9,0.0,0,3166.8,3,6,97.9842857142857,5582
Male,78,Yes,Yes,0,1,20,No Offer,Yes,32.54,No,Yes,Fiber Optic,5,Yes,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,94.3,1818.3,0.0,0,650.8,3,5,90.91499999999999,2574
Male,25,No,No,0,0,5,No Offer,No,0.0,No,Yes,Cable,59,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40.0,223.45,0.0,0,0.0,1,5,44.69,3125
Female,27,No,Yes,0,1,68,Offer A,Yes,1.29,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,118.6,7990.05,38.57,0,87.72,4,8,117.50073529411765,4175
Female,24,No,No,0,0,43,No Offer,Yes,12.88,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.6,4759.85,0.0,0,553.84,1,6,110.69418604651163,5250
Female,63,No,No,0,0,17,Offer D,Yes,3.84,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,337.9,43.68,0,65.28,4,0,19.876470588235293,4828
Female,26,No,No,0,0,8,Offer E,Yes,19.68,Yes,Yes,Fiber Optic,41,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.35,847.3,0.0,0,157.44,1,6,105.9125,2363
Male,64,No,Yes,0,6,52,Offer B,Yes,41.34,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,4354.45,0.0,0,2149.68,4,7,83.73942307692307,4628
Male,71,Yes,Yes,1,9,38,No Offer,Yes,28.3,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,101.15,3741.85,0.0,0,1075.4,5,4,98.46973684210526,4036
Female,48,No,Yes,3,1,53,No Offer,Yes,43.71,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,1146.05,0.0,0,2316.63,5,0,21.623584905660376,4254
Male,39,No,Yes,0,10,72,No Offer,Yes,31.15,Yes,Yes,Cable,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.45,6227.5,0.0,0,2242.8,4,7,86.49305555555556,5641
Female,58,No,Yes,0,1,54,Offer B,Yes,32.72,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1102.4,0.0,0,1766.88,5,0,20.414814814814818,4212
Female,55,No,Yes,1,1,1,Offer E,Yes,3.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.15,20.15,0.0,0,3.09,2,0,20.15,4277
Female,62,No,No,0,0,37,Offer C,Yes,30.17,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.8,695.05,0.0,0,1116.29,5,0,18.785135135135135,5987
Male,69,Yes,Yes,0,4,70,No Offer,Yes,40.94,Yes,Yes,DSL,8,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,88.55,6306.5,0.0,0,2865.8,3,7,90.09285714285714,4097
Male,19,No,No,0,0,67,Offer A,Yes,37.32,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,88.8,5903.15,0.0,0,2500.44,3,8,88.10671641791045,4081
Female,62,No,Yes,0,5,40,No Offer,Yes,48.29,Yes,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,2379.1,0.0,0,1931.6,5,2,59.4775,3359
Male,22,No,No,2,0,1,No Offer,Yes,34.4,No,Yes,Cable,52,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,48.95,48.95,0.0,0,34.4,1,3,48.95,3913
Female,25,No,No,0,0,5,Offer E,Yes,1.49,Yes,Yes,Fiber Optic,51,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,0.0,0,7.45,3,4,91.1,5090
Male,44,No,Yes,0,7,44,No Offer,Yes,32.22,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.85,1013.6,0.0,0,1417.68,3,0,23.036363636363635,5331
Female,47,No,No,0,0,1,No Offer,Yes,37.51,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,37.51,5,1,71.1,3029
Male,79,Yes,Yes,0,6,33,No Offer,Yes,44.1,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,3270.25,0.0,0,1455.3,4,4,99.09848484848484,3669
Male,54,No,No,0,0,1,Offer E,Yes,42.95,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.3,44.3,0.0,0,42.95,5,1,44.3,4427
Male,37,No,Yes,2,7,60,No Offer,Yes,43.24,No,Yes,DSL,28,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.5,3694.45,0.0,0,2594.4,3,4,61.57416666666666,6026
Male,35,No,Yes,1,5,72,Offer A,Yes,17.49,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,104.45,7459.0,0.0,130,1259.28,5,5,103.59722222222223,4750
Female,20,No,Yes,2,3,7,No Offer,No,0.0,No,Yes,DSL,76,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.7,149.05,0.0,0,0.0,3,2,21.292857142857144,3872
Male,31,No,Yes,0,1,71,Offer A,Yes,18.42,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.35,6325.25,0.0,0,1307.82,4,8,89.08802816901408,6483
Male,55,No,No,0,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,3,3,90.5590909090909,4889
Male,24,No,No,0,0,1,No Offer,Yes,35.77,No,Yes,Fiber Optic,69,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.5,80.5,0.0,0,35.77,1,3,80.5,2734
Male,35,No,Yes,2,1,53,Offer B,Yes,37.57,Yes,Yes,DSL,15,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,64.15,3491.55,0.0,0,1991.21,3,4,65.87830188679246,5570
Male,43,No,Yes,0,5,48,Offer B,Yes,15.95,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,855.1,0.0,0,765.6,4,0,17.814583333333335,2282
Female,58,No,Yes,0,2,56,No Offer,Yes,42.86,Yes,Yes,DSL,8,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,3808.0,0.0,0,2400.16,3,5,68.0,6198
Female,73,Yes,Yes,0,3,70,Offer A,Yes,39.34,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.45,7349.35,0.0,0,2753.8,4,5,104.99071428571429,5004
Male,21,No,Yes,0,10,61,No Offer,Yes,28.8,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,4729.3,0.0,0,1756.8,4,6,77.52950819672131,6466
Female,20,No,No,0,0,58,No Offer,Yes,35.55,No,Yes,Fiber Optic,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,5817.7,0.0,0,2061.9,4,5,100.3051724137931,6460
Female,27,No,No,3,0,28,No Offer,Yes,26.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,535.35,0.0,0,730.52,5,0,19.119642857142857,4476
Female,43,No,No,0,0,9,No Offer,Yes,46.94,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.5,178.85,0.0,0,422.46,4,0,19.87222222222222,4283
Female,39,No,Yes,0,1,67,No Offer,Yes,35.03,Yes,Yes,Fiber Optic,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.25,7511.65,0.0,0,2347.01,3,7,112.1141791044776,5649
Female,30,No,No,0,0,69,Offer A,Yes,23.92,Yes,Yes,Fiber Optic,42,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.45,0.0,0,1650.48,4,7,108.05,4803
Male,60,No,No,0,0,24,No Offer,Yes,9.53,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,2107.15,0.0,0,228.72,3,4,87.79791666666667,5421
Male,35,No,Yes,0,7,33,Offer C,Yes,48.85,No,Yes,Cable,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2453.3,0.0,0,1612.05,3,6,74.34242424242424,5344
Female,62,No,Yes,3,1,8,Offer E,Yes,12.41,Yes,Yes,DSL,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.75,446.8,0.0,0,99.28,4,2,55.85,5681
Female,21,No,Yes,0,2,20,Offer D,Yes,19.15,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,416.45,0.0,0,383.0,5,0,20.822499999999998,3585
Male,40,No,Yes,1,2,36,No Offer,Yes,8.0,No,Yes,Cable,19,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,53.65,1939.35,0.0,0,288.0,4,3,53.87083333333333,4113
Male,42,No,No,0,0,49,No Offer,Yes,18.97,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.6,5069.65,0.0,0,929.53,2,5,103.46224489795918,5585
Male,74,Yes,No,0,0,2,No Offer,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,2,2,82.7,2803
Female,69,Yes,Yes,0,3,71,No Offer,Yes,47.02,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0.0,0,3338.42,4,5,95.30915492957746,5309
Male,47,No,Yes,2,3,7,No Offer,Yes,49.98,No,Yes,Cable,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,515.75,0.0,0,349.86,3,6,73.67857142857143,3459
Male,50,No,Yes,0,10,69,Offer A,Yes,3.81,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.5,6841.45,0.0,0,262.89,4,5,99.15144927536231,4237
Female,42,No,Yes,0,2,71,Offer A,Yes,24.71,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.95,1801.9,0.0,0,1754.41,5,0,25.378873239436622,5072
Male,49,No,Yes,1,1,6,Offer E,Yes,1.86,No,Yes,DSL,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.3,324.25,0.0,0,11.16,2,3,54.041666666666664,3878
Female,76,Yes,Yes,1,7,46,Offer B,Yes,20.42,Yes,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.2,4972.1,0.0,0,939.32,3,6,108.08913043478262,4162
Female,67,Yes,Yes,1,8,29,No Offer,No,0.0,No,Yes,DSL,20,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,35.65,1025.15,25.07,0,0.0,5,3,35.35,4107
Male,36,No,Yes,0,1,72,No Offer,Yes,36.03,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.85,1872.2,5.73,0,2594.16,5,0,26.00277777777778,5514
Male,58,No,No,0,0,2,No Offer,Yes,1.97,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,39.3,0.0,0,3.94,4,0,19.65,4064
Female,63,No,Yes,1,5,15,No Offer,Yes,39.77,No,Yes,DSL,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.5,1155.6,0.0,0,596.55,5,7,77.03999999999999,3851
Female,66,Yes,Yes,1,1,55,No Offer,Yes,34.57,Yes,Yes,Cable,19,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,76.25,4154.55,0.0,0,1901.35,3,5,75.53727272727274,4319
Female,61,No,Yes,0,1,46,No Offer,Yes,37.02,No,Yes,DSL,6,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,64.2,3009.5,0.0,0,1702.92,4,4,65.42391304347827,4699
Male,35,No,No,0,0,10,No Offer,Yes,26.43,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1021.55,0.0,0,264.3,3,5,102.155,4810
Male,20,No,No,1,0,40,No Offer,Yes,8.08,No,Yes,DSL,76,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.25,2139.2,0.0,0,323.2,1,3,53.48,2810
Female,21,No,No,0,0,8,Offer E,Yes,1.28,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.6,548.9,0.0,0,10.24,5,1,68.6125,2142
Male,35,No,No,0,0,2,Offer E,Yes,13.73,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,0.0,0,27.46,1,2,46.225,4134
Male,24,No,No,0,0,3,No Offer,Yes,25.1,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0.0,0,75.3,5,5,81.48333333333333,4096
Male,24,No,Yes,0,2,72,Offer A,Yes,39.61,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,5763.15,0.0,0,2851.92,3,7,80.04374999999999,5091
Male,54,No,Yes,0,5,12,No Offer,Yes,45.15,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,26.4,314.95,0.0,0,541.8,4,0,26.245833333333334,3277
Female,57,No,No,1,0,24,No Offer,Yes,34.24,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.75,498.1,0.0,0,821.76,3,0,20.754166666666666,2639
Female,50,No,No,0,0,13,Offer D,Yes,21.36,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.3,279.3,0.0,0,277.68,5,0,21.484615384615385,5917
Male,19,No,Yes,0,3,33,Offer C,Yes,15.89,No,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.05,2018.4,0.0,0,524.37,3,4,61.163636363636364,3215
Male,41,No,No,0,0,1,Offer E,Yes,5.43,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,86.6,0.0,0,5.43,3,3,86.6,5228
Female,27,No,Yes,0,1,33,No Offer,Yes,15.45,No,Yes,Cable,59,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,53.75,1857.3,0.0,0,509.85,3,3,56.28181818181818,3160
Female,62,No,No,0,0,3,No Offer,Yes,15.59,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0.0,0,46.77,4,1,40.9,3122
Female,48,No,No,0,0,59,Offer B,Yes,31.23,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.25,4949.1,0.0,0,1842.57,3,3,83.88305084745764,4094
Male,37,No,Yes,0,1,5,Offer E,No,0.0,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,100.4,0.0,0,0.0,1,1,20.080000000000002,5865
Female,26,No,No,2,0,48,Offer B,No,0.0,No,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.55,2108.35,0.0,0,0.0,3,5,43.92395833333333,4106
Male,79,Yes,No,0,0,21,No Offer,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.67,1,4,96.68095238095238,4317
Female,51,No,Yes,2,4,2,Offer E,No,0.0,No,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.05,44.75,0.0,0,0.0,4,2,22.375,4998
Male,28,No,No,0,0,9,No Offer,Yes,4.02,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.9,164.6,0.0,0,36.18,4,0,18.288888888888888,3643
Male,40,No,Yes,0,4,62,Offer B,Yes,48.73,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0.0,0,3021.26,5,0,22.97741935483871,4444
Male,31,No,Yes,0,2,57,No Offer,Yes,16.78,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,107.95,5969.85,0.0,0,956.46,3,6,104.73421052631579,4687
Female,52,No,Yes,2,10,58,No Offer,Yes,25.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1191.4,36.92,0,1499.88,4,0,20.54137931034483,6186
Female,30,No,Yes,0,1,50,No Offer,Yes,28.1,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,943.1,0.0,0,1405.0,5,0,18.862000000000002,4358
Male,28,No,Yes,0,0,66,Offer A,Yes,7.28,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.0,7133.25,0.0,0,480.48,1,6,108.07954545454545,5723
Male,58,No,No,0,0,10,No Offer,Yes,15.71,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,225.85,0.0,0,157.1,3,0,22.585,5039
Male,35,No,No,0,0,46,Offer B,No,0.0,No,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,33.7,1537.85,0.0,0,0.0,3,3,33.43152173913043,3007
Male,35,No,No,0,0,41,Offer B,Yes,41.85,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,3645.75,2.21,0,1715.85,5,3,88.92073170731707,3259
Female,67,Yes,Yes,2,1,62,No Offer,Yes,45.76,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Credit Card,96.1,6019.35,0.0,150,2837.12,4,3,97.08629032258065,5868
Female,27,No,Yes,3,9,28,No Offer,Yes,15.85,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.55,543.8,0.0,0,443.8,4,0,19.42142857142857,3948
Male,33,No,No,0,0,36,Offer C,Yes,8.5,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,18.55,689.0,0.0,0,306.0,3,0,19.13888888888889,5703
Male,23,No,No,0,0,1,No Offer,Yes,18.15,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,18.15,5,0,20.05,2798
Female,32,No,Yes,2,3,36,No Offer,Yes,19.73,No,Yes,DSL,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,1815.0,0.0,0,710.28,3,2,50.416666666666664,2161
Male,78,Yes,Yes,0,1,58,No Offer,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,1,6,108.40086206896552,4739
Male,41,No,Yes,0,7,70,Offer A,Yes,24.93,No,Yes,DSL,15,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,67.95,4664.15,0.0,0,1745.1,3,6,66.63071428571428,5514
Male,48,No,Yes,0,5,72,No Offer,Yes,12.02,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,87.1,6230.1,0.0,0,865.44,3,8,86.52916666666667,5993
Male,28,No,No,0,0,25,Offer C,Yes,7.55,No,Yes,DSL,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,1902.0,0.0,0,188.75,4,7,76.08,5263
Male,56,No,No,0,0,13,Offer D,Yes,10.11,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,265.75,0.0,0,131.43,5,0,20.442307692307693,2016
Female,56,No,No,3,0,7,Offer E,Yes,49.66,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,96.8,0.0,0,347.62,5,0,13.828571428571427,3810
Male,75,Yes,Yes,0,1,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,3171.15,0.0,0,1724.57,2,2,85.70675675675676,4712
Male,33,No,No,2,0,45,No Offer,Yes,23.54,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.7,4634.35,0.0,0,1059.3,4,5,102.98555555555556,3333
Female,63,No,No,0,0,1,Offer E,Yes,6.43,No,Yes,DSL,27,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.45,55.45,0.0,10,6.43,4,2,55.45,5286
Female,56,No,No,2,0,39,No Offer,No,0.0,No,Yes,DSL,24,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,30.1,1131.3,0.0,150,0.0,3,1,29.007692307692306,3106
