Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Male,21,No,Yes,2,9,7,Offer E,No,0.0,No,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,58.85,465.7,0.0,0,0.0,3,7,66.52857142857142,3332
Male,62,No,Yes,3,8,70,No Offer,Yes,32.38,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,97.55,6669.05,0.0,0,2266.6,4,4,95.27214285714285,4551
Male,31,No,Yes,1,7,60,No Offer,Yes,21.98,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1161.75,0.0,0,1318.8,5,0,19.3625,6315
Male,27,No,Yes,0,8,39,No Offer,No,0.0,No,Yes,DSL,48,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,25.25,947.75,0.0,0,0.0,3,1,24.30128205128205,4259
Male,53,No,Yes,0,5,72,No Offer,Yes,6.29,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.45,8375.05,0.0,0,452.88,4,8,116.32013888888888,6274
Male,49,No,Yes,0,3,54,No Offer,Yes,48.45,Yes,Yes,DSL,28,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.7,3770.0,0.0,0,2616.3,3,4,69.81481481481481,5276
Female,58,No,Yes,0,7,63,No Offer,Yes,6.33,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.55,4707.85,0.0,0,398.79,4,6,74.72777777777779,4626
Male,40,No,Yes,3,9,71,No Offer,Yes,33.67,Yes,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.8,6152.4,0.0,0,2390.57,3,3,86.65352112676055,5952
Female,56,No,No,0,0,42,No Offer,Yes,23.25,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,958.1,0.0,0,976.5,4,0,22.811904761904763,5956
Male,27,No,No,0,0,47,No Offer,Yes,6.61,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,0,310.67,4,0,20.06382978723404,4342
Male,20,No,No,0,0,11,No Offer,No,0.0,No,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.65,425.1,0.0,0,0.0,4,3,38.64545454545455,4986
Male,41,No,No,0,0,69,Offer A,Yes,49.35,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.65,6743.55,0.0,0,3405.15,3,5,97.73260869565217,5709
Female,21,No,No,0,0,5,Offer E,Yes,29.74,Yes,Yes,Fiber Optic,42,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.75,417.75,0.0,0,148.7,4,3,83.55,5269
Female,19,No,Yes,0,1,71,Offer A,Yes,24.72,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1725.4,0.0,0,1755.12,5,0,24.301408450704226,4412
Female,28,No,No,0,0,29,No Offer,Yes,39.35,Yes,Yes,DSL,69,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,55.25,1620.2,0.0,0,1141.15,4,2,55.86896551724138,5481
Male,39,No,Yes,0,3,52,No Offer,Yes,44.65,Yes,Yes,Cable,3,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.35,3169.55,0.0,0,2321.8,3,3,60.95288461538462,4729
Male,40,No,No,0,0,68,Offer A,Yes,20.29,Yes,Yes,DSL,29,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,76.75,5233.25,0.0,0,1379.72,4,6,76.9595588235294,5395
Female,61,No,Yes,1,9,46,No Offer,Yes,47.5,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,967.85,0.0,0,2185.0,4,0,21.04021739130435,2320
Male,63,No,No,0,0,8,No Offer,Yes,30.53,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,438.05,0.0,0,244.24,5,3,54.75625,5317
Male,23,No,Yes,0,10,72,Offer A,Yes,27.97,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1421.9,0.0,0,2013.84,3,0,19.748611111111114,6436
Female,38,No,No,0,0,17,No Offer,Yes,25.62,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,323.15,0.0,0,435.54,4,0,19.008823529411764,2093
Male,42,No,No,0,0,3,Offer E,Yes,12.66,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.95,318.6,0.0,0,37.98,3,7,106.2,5653
Female,52,No,No,0,0,51,No Offer,No,0.0,No,Yes,DSL,24,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,56.4,2928.5,0.0,0,0.0,4,6,57.42156862745098,4380
Female,52,No,Yes,1,4,6,Offer E,Yes,25.05,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,100.35,0.0,0,150.3,4,0,16.724999999999998,5874
Female,51,No,Yes,0,5,3,No Offer,Yes,2.97,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0.0,0,8.91,5,4,91.06666666666666,2330
Male,62,No,Yes,0,4,30,No Offer,Yes,5.56,Yes,Yes,DSL,8,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.9,1441.95,0.0,100,166.8,4,0,48.065000000000005,3712
Male,39,No,No,0,0,31,No Offer,Yes,6.4,Yes,Yes,Cable,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0.0,0,198.4,4,4,69.94032258064516,4443
Female,57,No,No,0,0,45,Offer B,Yes,37.39,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,3618.7,0.0,0,1682.55,3,7,80.41555555555556,5937
Male,30,No,Yes,0,5,64,Offer B,Yes,13.8,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.45,5692.65,0.0,0,883.2,3,4,88.94765625,5519
Male,46,No,No,0,0,1,No Offer,Yes,5.02,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,4,0,19.05,5279
Male,51,No,Yes,1,0,72,Offer A,Yes,24.95,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.45,8100.55,0.0,0,1796.4,3,8,112.50763888888889,4700
Female,61,No,Yes,0,4,7,No Offer,Yes,31.43,No,Yes,DSL,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45,0.0,0,220.01,5,0,44.778571428571425,5014
Female,43,No,Yes,0,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0.0,0,773.52,5,4,92.89318181818182,4958
Male,61,No,Yes,1,2,40,Offer B,Yes,1.89,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,745.3,0.0,0,75.6,3,0,18.6325,5918
Male,24,No,No,0,0,16,No Offer,Yes,25.71,Yes,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,5,5,75.75625,3360
Male,19,No,Yes,0,9,67,Offer A,Yes,3.28,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0.0,0,219.76,4,0,23.634328358208954,4833
Female,45,No,Yes,0,2,41,Offer B,Yes,9.85,No,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4162.05,0.0,0,403.85,3,7,101.51341463414634,2719
Female,58,No,Yes,1,2,56,Offer B,Yes,48.56,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1119.9,0.0,0,2719.36,3,0,19.998214285714287,4681
Female,25,No,No,0,0,72,Offer A,Yes,48.52,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.45,8013.55,0.0,90,3493.44,4,7,111.29930555555556,5567
Female,58,No,Yes,0,1,54,Offer B,Yes,32.72,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1102.4,0.0,0,1766.88,5,0,20.414814814814818,4212
Female,63,No,No,0,0,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0.0,0,1490.0,4,5,86.09,5306
Male,33,No,Yes,0,10,27,No Offer,Yes,9.01,No,Yes,DSL,5,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.7,1421.75,0.0,0,243.27,3,2,52.657407407407405,3560
Male,56,No,No,0,0,62,Offer B,Yes,38.33,No,Yes,Cable,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.3,4698.05,0.0,0,2376.46,4,6,75.775,5974
Female,59,No,No,0,0,12,Offer D,Yes,37.63,No,Yes,DSL,26,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0.0,130,451.56,3,2,54.541666666666664,3854
Male,31,No,Yes,8,2,54,Offer B,Yes,46.7,No,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.95,4362.05,0.0,0,2521.8,3,3,80.77870370370371,4387
Female,49,No,No,0,0,68,Offer A,Yes,2.83,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,1386.9,0.0,0,192.44,4,0,20.39558823529412,5740
Male,20,No,No,0,0,20,Offer D,Yes,31.02,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,415.4,0.0,0,620.4,3,0,20.77,4958
Male,46,No,Yes,0,4,50,Offer B,Yes,10.33,Yes,Yes,DSL,6,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,54.9,2614.1,0.0,0,516.5,4,2,52.282,4322
Male,42,No,No,0,0,58,Offer B,Yes,2.38,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0.0,0,138.04,4,0,26.096551724137928,6490
Male,41,No,Yes,3,4,35,No Offer,Yes,48.08,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.65,3161.6,0.0,40,1682.8,3,2,90.33142857142857,2622
Female,31,No,No,0,0,2,No Offer,Yes,10.81,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,80.95,0.0,0,21.62,3,1,40.475,4964
Male,35,No,Yes,0,3,63,Offer B,Yes,12.15,Yes,Yes,DSL,21,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.7,4676.7,0.0,0,765.45,3,6,74.23333333333333,5113
Female,35,No,Yes,0,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0.0,0,2201.1,3,7,112.52844827586206,4761
Female,37,No,Yes,0,10,27,No Offer,Yes,20.96,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,583.3,0.0,0,565.92,4,0,21.6037037037037,2269
Female,57,No,Yes,0,7,71,Offer A,Yes,9.44,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,0.0,0,670.24,3,8,113.77605633802817,4144
Female,35,No,No,0,0,63,Offer B,Yes,27.38,No,Yes,DSL,9,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.55,3503.5,0.0,0,1724.94,3,4,55.611111111111114,6312
Male,40,No,Yes,0,8,71,Offer A,Yes,26.56,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,0.0,90,1885.76,4,4,93.93591549295775,6035
Female,51,No,Yes,1,10,68,Offer A,Yes,46.61,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.35,1292.65,0.0,0,3169.48,4,0,19.009558823529414,6303
Male,32,No,Yes,2,10,1,No Offer,Yes,26.26,No,Yes,DSL,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.75,48.75,0.0,0,26.26,4,2,48.75,5068
Female,37,No,No,0,0,28,No Offer,Yes,3.25,Yes,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.9,1505.15,0.0,0,91.0,3,2,53.75535714285714,2885
Male,54,No,Yes,2,3,72,Offer A,Yes,47.69,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1859.1,0.0,0,3433.68,4,0,25.820833333333333,4185
Female,36,No,No,0,0,2,No Offer,Yes,46.78,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,168.5,0.0,10,93.56,3,3,84.25,2686
Male,39,No,Yes,0,4,68,Offer A,Yes,38.38,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0.0,0,2609.84,3,8,94.0125,4451
Female,54,No,Yes,0,10,57,Offer B,Yes,23.28,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1134.25,0.0,0,1326.96,4,0,19.899122807017545,6064
Male,45,No,Yes,0,9,54,Offer B,No,0.0,No,Yes,Cable,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,1621.35,0.0,0,0.0,4,2,30.025,4778
Female,60,No,Yes,0,8,44,Offer B,Yes,44.87,No,Yes,Cable,20,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,61.5,2722.2,0.0,150,1974.28,3,3,61.86818181818182,2059
Male,64,No,Yes,1,10,42,Offer B,Yes,16.67,Yes,Yes,Cable,17,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.4,3058.3,0.0,0,700.14,3,4,72.81666666666668,4701
Male,27,No,Yes,1,1,72,Offer A,Yes,35.33,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1769.6,0.0,0,2543.76,3,0,24.577777777777776,6232
Female,26,No,Yes,0,3,71,Offer A,Yes,9.5,Yes,Yes,Cable,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0.0,0,674.5,3,8,88.6443661971831,4644
Female,20,No,Yes,0,5,23,Offer D,Yes,14.53,Yes,Yes,Cable,48,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,1642.75,0.0,0,334.19,5,5,71.42391304347827,2590
Female,35,No,No,0,0,30,No Offer,Yes,9.27,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,578.5,0.0,0,278.1,3,0,19.283333333333335,3986
Male,40,No,No,0,0,35,No Offer,Yes,49.13,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.2,954.9,0.0,0,1719.55,3,0,27.282857142857143,4419
Male,54,No,No,0,0,1,No Offer,Yes,15.9,No,Yes,Cable,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,43.85,0.0,10,15.9,4,0,43.85,5913
Male,22,No,No,0,0,22,Offer D,Yes,15.77,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,1490.4,0.0,0,346.94,3,1,67.74545454545455,4838
Male,26,No,Yes,0,5,7,No Offer,No,0.0,No,Yes,Cable,58,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,38.55,280.0,0.0,0,0.0,4,4,40.0,3345
Female,46,No,No,0,0,36,No Offer,No,0.0,No,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.1,1901.25,0.0,0,0.0,3,7,52.8125,2751
Female,39,No,Yes,1,7,34,No Offer,Yes,9.66,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,716.4,0.0,0,328.44,3,0,21.070588235294117,5099
Male,25,No,Yes,0,1,72,Offer A,Yes,32.67,Yes,Yes,Cable,48,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,64.45,4720.0,0.0,0,2352.24,3,4,65.55555555555556,6330
Male,48,No,Yes,1,9,36,No Offer,Yes,34.79,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,930.95,0.0,0,1252.44,3,0,25.859722222222224,3040
Female,35,No,Yes,1,3,71,Offer A,Yes,34.53,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,95.15,6770.85,0.0,0,2451.63,3,4,95.36408450704226,5647
Male,33,No,Yes,0,1,17,Offer D,Yes,28.83,No,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.65,1588.25,0.0,0,490.11,5,5,93.42647058823529,5228
Male,26,No,No,0,0,1,No Offer,Yes,5.63,No,Yes,Cable,52,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0.0,0,5.63,5,6,75.5,2954
Male,44,No,Yes,3,7,12,Offer D,Yes,4.71,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,258.35,0.0,0,56.52,4,0,21.52916666666667,5104
Female,51,No,Yes,0,6,72,Offer A,Yes,43.91,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1502.25,0.0,0,3161.52,4,0,20.864583333333332,6302
Male,33,No,No,0,0,1,No Offer,Yes,35.88,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,35.88,3,0,19.2,4629
Male,50,No,Yes,4,9,60,Offer B,Yes,38.44,Yes,Yes,Fiber Optic,57,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.35,4453.3,0.0,0,2306.4,5,1,74.22166666666666,5100
Female,38,No,Yes,0,10,61,Offer B,No,0.0,No,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,51.35,3244.4,0.0,0,0.0,3,5,53.18688524590164,4159
Female,27,No,Yes,0,9,6,Offer E,Yes,5.69,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.65,323.45,0.0,0,34.14,4,1,53.90833333333333,4227
Male,29,No,Yes,1,9,72,Offer A,Yes,27.16,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3,1401.15,0.0,0,1955.52,3,0,19.460416666666667,5265
Female,42,No,No,0,0,32,No Offer,Yes,32.02,Yes,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1739.6,0.0,0,1024.64,5,2,54.3625,4454
Male,52,No,Yes,0,1,65,Offer B,Yes,19.84,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.65,5931.0,0.0,110,1289.6,5,3,91.24615384615385,6358
Female,54,No,Yes,2,10,45,Offer B,No,0.0,No,Yes,DSL,18,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2333.85,0.0,0,0.0,3,5,51.86333333333333,3937
Male,20,No,No,0,0,42,No Offer,Yes,27.64,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.05,949.85,0.0,0,1160.88,5,0,22.61547619047619,3756
Male,64,No,No,0,0,8,Offer E,Yes,11.58,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,572.45,0.0,0,92.64,4,1,71.55625,5514
Male,38,No,No,2,0,32,No Offer,Yes,16.94,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,696.8,0.0,0,542.08,4,0,21.775,3114
Male,33,No,No,0,0,1,Offer E,Yes,46.23,No,Yes,DSL,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.95,47.95,0.0,0,46.23,4,2,47.95,5092
Female,25,No,Yes,0,7,1,Offer E,Yes,40.63,No,Yes,DSL,52,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,45.0,0.0,10,40.63,5,0,45.0,5669
Female,24,No,No,0,0,4,Offer E,Yes,9.75,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,116.95,0.0,0,39.0,3,0,29.2375,3808
Female,23,No,Yes,0,7,56,No Offer,Yes,21.21,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.3,1261.7,0.0,0,1187.76,5,0,22.530357142857145,5052
Male,61,No,No,0,0,45,No Offer,Yes,10.36,No,Yes,DSL,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.95,3273.8,0.0,0,466.2,4,6,72.75111111111111,2185
Female,22,No,Yes,2,5,71,No Offer,Yes,22.36,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1415.85,0.0,0,1587.56,3,0,19.941549295774646,5921
Male,49,No,Yes,0,3,59,No Offer,Yes,16.06,No,Yes,DSL,4,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,66.4,3958.2,0.0,0,947.54,3,5,67.08813559322033,6432
Male,37,No,No,0,0,69,No Offer,No,0.0,No,Yes,DSL,19,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35.75,2492.25,0.0,150,0.0,5,2,36.119565217391305,4043
Male,62,No,No,0,0,19,Offer D,Yes,17.17,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.8,279.2,0.0,0,326.23,3,0,14.694736842105263,2916
Female,24,No,Yes,2,8,55,No Offer,Yes,27.75,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1083.0,0.0,0,1526.25,5,0,19.69090909090909,5366
Female,48,No,No,0,0,38,No Offer,Yes,32.63,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.3,755.5,0.0,0,1239.94,5,0,19.88157894736842,4705
Male,35,No,Yes,2,4,46,No Offer,Yes,14.91,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,20.1,936.85,0.0,0,685.86,5,0,20.366304347826087,3392
Female,22,No,Yes,0,5,65,No Offer,Yes,34.31,No,Yes,DSL,71,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,58.9,3857.1,0.0,0,2230.15,4,4,59.339999999999996,5657
Male,21,No,Yes,3,6,71,No Offer,Yes,11.3,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.45,1378.45,0.0,0,802.3,4,0,19.414788732394367,5497
Male,37,No,Yes,0,4,6,No Offer,Yes,47.29,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,25.1,171.0,0.0,0,283.74,4,0,28.5,5161
Female,42,No,Yes,2,4,64,No Offer,Yes,13.95,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,6721.6,0.0,0,892.8,4,6,105.025,5133
Male,49,No,No,0,0,1,Offer E,Yes,30.73,No,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,44.05,0.0,0,30.73,5,1,44.05,5925
Male,48,No,Yes,1,0,72,No Offer,Yes,19.64,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.1,1734.65,0.0,0,1414.08,4,0,24.092361111111114,4264
Male,50,No,No,0,0,1,Offer E,Yes,16.34,No,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.55,45.55,0.0,0,16.34,4,1,45.55,3173
Female,41,No,Yes,3,9,51,No Offer,Yes,27.23,Yes,Yes,Fiber Optic,75,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4539.35,0.0,0,1388.73,3,5,89.00686274509805,5457
Female,45,No,Yes,1,1,41,No Offer,Yes,23.95,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,804.25,0.0,0,981.95,3,0,19.615853658536587,2902
Female,59,No,Yes,0,6,72,No Offer,Yes,43.12,No,Yes,Cable,22,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.65,5011.15,0.0,0,3104.64,3,5,69.59930555555555,5176
Female,64,No,Yes,0,6,43,No Offer,Yes,21.08,Yes,Yes,Cable,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,3574.5,0.0,0,906.44,4,7,83.12790697674419,3110
Male,64,No,Yes,0,6,72,No Offer,Yes,23.27,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.1,8086.4,0.0,0,1675.44,3,8,112.3111111111111,4965
Male,21,No,Yes,0,1,47,No Offer,Yes,20.93,Yes,Yes,Fiber Optic,85,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,95.2,4563.0,0.0,80,983.71,5,3,97.08510638297872,4977
